1296632 0x180a831cd 48c7c000020000 {'rax': '0xfffffffffffffc00', 'rbx': '0xfffffffffffeffc1', 'rcx': '0xffffff8001e030d0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x817fde17fa', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x1c7aa206480', 'rip': '0x180a831cd'}
1296633 0x180a831d4 4981e43f000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0xffffff8001e030d0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x817fde17fa', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x1c7aa206480', 'rip': '0x180a831d4'}
1296634 0x180a831db 458b3f {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0xffffff8001e030d0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x1c7aa206480', 'rip': '0x180a831db'}
1296635 0x180a831de 44893f {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0xffffff8001e030d0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831de'}
1296636 0x180a831e1 4821f1 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0xffffff8001e030d0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831e1'}
1296637 0x180a831e4 4881e1ffff0000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831e4'}
1296638 0x180a831eb 4881c704000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e5', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831eb'}
1296639 0x180a831f2 49c7c401000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x3a', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831f2'}
1296640 0x180a831f9 4921d3 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0xc1', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831f9'}
1296641 0x180a831fc 4981f3f0000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x80', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a831fc'}
1296642 0x180a83203 c70700000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83203'}
1296643 0x180a83209 4981e008000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xffffffffffff056a', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83209'}
1296644 0x180a83210 4d01d8 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x8', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83210'}
1296645 0x180a83213 4d29d0 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x78', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83213'}
1296646 0x180a83216 4d29d8 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xfffffffe7f399363', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83216'}
1296647 0x180a83219 4981e83f000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xfffffffe7f3992f3', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83219'}
1296648 0x180a83220 4d21e0 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0xfffffffe7f3992b4', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83220'}
1296649 0x180a83223 4981c004000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x0', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83223'}
1296650 0x180a8322a 4d21d8 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x4', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a8322a'}
1296651 0x180a8322d 4981c808000000 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x0', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a8322d'}
1296652 0x180a83234 4889e8 {'rax': '0x200', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x8', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83234'}
1296653 0x180a83237 4d89d8 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x8', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83237'}
1296654 0x180a8323a 41b26f {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d15', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a8323a'}
1296655 0x180a8323d 48c7c2c9000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x100180080', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a8323d'}
1296656 0x180a83244 4c09fa {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xc9', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83244'}
1296657 0x180a83247 4881ea00080000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xc9', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a83247'}
1296658 0x180a8324e 49c7c700020000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x0', 'rip': '0x180a8324e'}
1296659 0x180a83255 48c7c700000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x18098c8e9', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x200', 'rip': '0x180a83255'}
1296660 0x180a8325c 49c7c600000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x817fde175a', 'r15': '0x200', 'rip': '0x180a8325c'}
1296661 0x180a83263 4981e6ffff0000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x0', 'r15': '0x200', 'rip': '0x180a83263'}
1296662 0x180a8326a 4981ce80000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x0', 'r15': '0x200', 'rip': '0x180a8326a'}
1296663 0x180a83271 4d89f6 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x80', 'r15': '0x200', 'rip': '0x180a83271'}
1296664 0x180a83274 4989ef {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x80', 'r15': '0x200', 'rip': '0x180a83274'}
1296665 0x180a83277 4981c762010000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x80', 'r15': '0x18098c884', 'rip': '0x180a83277'}
1296666 0x180a8327e 4981ee01000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x80', 'r15': '0x18098c9e6', 'rip': '0x180a8327e'}
1296667 0x180a83285 49c7c100000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff50', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a83285'}
1296668 0x180a8328c 4981e980000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0x0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a8328c'}
1296669 0x180a83293 4909f9 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff80', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a83293'}
1296670 0x180a83296 453017 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff80', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a83296'}
1296671 0x180a83299 4d01d9 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xffffffffffffff80', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a83299'}
1296672 0x180a8329c 4889ea {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0xfffffffffffff8c9', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xfffffffffffffff0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a8329c'}
1296673 0x180a8329f 4981e1f0000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c884', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xfffffffffffffff0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a8329f'}
1296674 0x180a832a6 4881c2ed000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c884', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832a6'}
1296675 0x180a832ad 48c7c700020000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832ad'}
1296676 0x180a832b4 48055d000000 {'rax': '0x18098c884', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x200', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832b4'}
1296677 0x180a832ba 4c8b22 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x200', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832ba'}
1296678 0x180a832bd 4881e704000000 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x200', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1809d3c3d', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832bd'}
1296679 0x180a832c4 49c7c500000000 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1809d3c3d', 'r13': '0x33', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832c4'}
1296680 0x180a832cb 4d31d5 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1809d3c3d', 'r13': '0x0', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832cb'}
1296681 0x180a832ce 4981e5f0000000 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1809d3c3d', 'r13': '0x180c66d6f', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832ce'}
1296682 0x180a832d5 4981c43a63f138 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1809d3c3d', 'r13': '0x60', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832d5'}
1296683 0x180a832dc 4981e508000000 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1b98e9f77', 'r13': '0x60', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832dc'}
1296684 0x180a832e3 4d01d5 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1b98e9f77', 'r13': '0x0', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832e3'}
1296685 0x180a832e6 4981e504000000 {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1b98e9f77', 'r13': '0x180c66d6f', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832e6'}
1296686 0x180a832ed 4889eb {'rax': '0x18098c8e1', 'rbx': '0xfffffffffffeffc1', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1b98e9f77', 'r13': '0x4', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832ed'}
1296687 0x180a832f0 4881c36d000000 {'rax': '0x18098c8e1', 'rbx': '0x18098c884', 'rcx': '0x0', 'rdx': '0x18098c971', 'rsi': '0x2', 'rdi': '0x0', 'rbp': '0x18098c884', 'rsp': '0x7ffe1fece0', 'r8': '0x70', 'r9': '0xf0', 'r10': '0x180c66d6f', 'r11': '0x70', 'r12': '0x1b98e9f77', 'r13': '0x4', 'r14': '0x7f', 'r15': '0x18098c9e6', 'rip': '0x180a832f0'}
